what,kind,bundleId,bundleVersion,description,time
stopped,bundle,com.aptana.ide.server.jetty,1.2.5.023247,com.aptana.ide.server.jetty,1361975623171
stopped,bundle,com.aptana.ide.server.ui,1.2.5.023247,com.aptana.ide.server.ui,1361975623171
stopped,bundle,com.aptana.ide.logging,1.2.5.023247,com.aptana.ide.logging,1361975623171
stopped,bundle,com.aptana.ide.snippets,1.2.5.023247,com.aptana.ide.snippets,1361975623171
stopped,bundle,com.aptana.ide.editors,1.2.5.023247,com.aptana.ide.editors,1361975623171
stopped,bundle,com.aptana.ide.internet.proxy,1.2.5.023247,com.aptana.ide.internet.proxy,1361975623171
stopped,bundle,com.aptana.ide.professional.licensing,1.2.5.023029_200903161729,com.aptana.ide.professional.licensing,1361975623171
stopped,bundle,org.eclipse.eclipsemonkey.doms,1.2.5.023247,org.eclipse.eclipsemonkey.doms,1361975623171
stopped,bundle,org.eclipse.eclipsemonkey,1.2.5.023247,org.eclipse.eclipsemonkey,1361975623171
stopped,bundle,com.aptana.ide.core.ui,1.2.5.023247,com.aptana.ide.core.ui,1361975623171
stopped,bundle,com.aptana.ide.debug.core,1.2.5.023247,com.aptana.ide.debug.core,1361975623171
stopped,bundle,com.aptana.ide.server.core,1.2.5.023247,com.aptana.ide.server.core,1361975623171
stopped,bundle,com.aptana.ide.server,1.2.5.023247,com.aptana.ide.server,1361975623171
stopped,bundle,com.aptana.ide.epl,1.2.5.023247,com.aptana.ide.epl,1361975623171
stopped,bundle,com.aptana.ide.interpreters,1.2.5.023247,com.aptana.ide.interpreters,1361975623171
stopped,bundle,com.aptana.ide.pathtools,1.2.5.023247,com.aptana.ide.pathtools,1361975623171
stopped,bundle,com.aptana.ide.core,1.2.5.023247,com.aptana.ide.core,1361975623682
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.102.v200805140135,org.eclipse.jst.j2ee.xdoclet.runtime,1361975623682
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.0.v200805140020,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1361975623682
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.5.205.v200805140145,org.eclipse.jst.server.generic.jboss,1361975623682
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,org.eclipse.jst.server.generic.jonas,1361975623682
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.205.v200805140145,org.eclipse.jst.server.generic.oc4j,1361975623682
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,org.eclipse.jst.server.websphere.core,1361975623682
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.305.v200805140145,org.eclipse.jst.server.generic.ui,1361975623682
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.305.v200805140145,org.eclipse.jst.server.generic.core,1361975623682
