what,kind,bundleId,bundleVersion,description,time
activated,perspective,org.eclipse.jst.j2ee.ui,,org.eclipse.jst.j2ee.J2EEPerspective,1361955109464
started,bundle,org.eclipse.osgi,3.4.2.R34x_v20080826-1230,org.eclipse.osgi,1361955109464
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.0.v20080604,org.eclipse.equinox.simpleconfigurator,1361955109464
started,bundle,com.aptana.ide.core,1.2.5.023247,com.aptana.ide.core,1361955109464
started,bundle,com.aptana.ide.core.ui,1.2.5.023247,com.aptana.ide.core.ui,1361955109464
started,bundle,com.aptana.ide.db.ui,1.2.5.023247,com.aptana.ide.db.ui,1361955109464
started,bundle,com.aptana.ide.debug.core,1.2.5.023247,com.aptana.ide.debug.core,1361955109464
started,bundle,com.aptana.ide.debug.ui,1.2.5.023247,com.aptana.ide.debug.ui,1361955109464
started,bundle,com.aptana.ide.documentation,1.2.5.023247,com.aptana.ide.documentation,1361955109464
started,bundle,com.aptana.ide.editors,1.2.5.023247,com.aptana.ide.editors,1361955109464
started,bundle,com.aptana.ide.epl,1.2.5.023247,com.aptana.ide.epl,1361955109464
started,bundle,com.aptana.ide.extras,1.2.5.023247,com.aptana.ide.extras,1361955109464
started,bundle,com.aptana.ide.framework.jaxer,1.2.5.023247,com.aptana.ide.framework.jaxer,1361955109464
started,bundle,com.aptana.ide.framework.jaxer.server.win32,1.2.5.023247,com.aptana.ide.framework.jaxer.server.win32,1361955109464
started,bundle,com.aptana.ide.intro,1.2.5.023247,com.aptana.ide.intro,1361955109464
started,bundle,com.aptana.ide.io.file,1.2.5.023247,com.aptana.ide.io.file,1361955109464
started,bundle,com.aptana.ide.professional.licensing,1.2.5.023029_200903161729,com.aptana.ide.professional.licensing,1361955109464
started,bundle,com.aptana.ide.samples,1.2.5.023247,com.aptana.ide.samples,1361955109464
started,bundle,com.aptana.ide.scripting,1.2.5.023247,com.aptana.ide.scripting,1361955109464
started,bundle,com.aptana.ide.search,1.2.5.023247,com.aptana.ide.search,1361955109464
started,bundle,com.aptana.ide.server,1.2.5.023247,com.aptana.ide.server,1361955109464
started,bundle,com.aptana.ide.server.cloud,1.2.5.023247,com.aptana.ide.server.cloud,1361955109464
started,bundle,com.aptana.ide.server.core,1.2.5.023247,com.aptana.ide.server.core,1361955109464
started,bundle,com.aptana.ide.server.jetty,1.2.5.023247,com.aptana.ide.server.jetty,1361955109464
started,bundle,com.aptana.ide.server.portal,1.2.5.023247,com.aptana.ide.server.portal,1361955109464
